Date,Season,Time,Lat,Long,Name,Sex_from_sightings,Diseased.Visual.Sighting,Location,Body.Temp..Celcius.,nindividuals_inHR_perseason,HR50_area_perseason,density50_per_season,Diseased.Visual.catch,PCR.Diseased,Sex_from_catch,Torso..mms.,Weight..gms.,Health_Visual_combined,Health_Status
31/10/2019,10,1pm-3pm,787,167,Zachary,Male,No,Spec,27.9,43,659,0.065250379,Yes,,Male,248,731,Yes,Diseased
4/11/2019,10,7am-10am,783,165,Zachary,Male,No,Spec,23.7,43,659,0.065250379,Yes,,Male,248,731,Yes,Diseased
8/11/2019,10,7am-10am,782,165,Zachary,Male,No,Spec,32.6,43,659,0.065250379,Yes,,Male,248,731,Yes,Diseased
16/11/2019,10,7am-10am,781,170,Zachary,Male,No,Spec,33.5,43,659,0.065250379,Yes,,Male,248,731,Yes,Diseased
17/11/2019,10,7am-10am,783,171,Zachary,Male,No,Spec,35.9,43,659,0.065250379,Yes,,Male,248,731,Yes,Diseased
27/11/2019,10,7am-10am,777,170,Zachary,Male,No,Spec,26.4,43,659,0.065250379,Yes,,Male,248,731,Yes,Diseased
29/11/2019,10,7am-10am,788,159,Zachary,Male,No,Spec,30.6,43,659,0.065250379,Yes,,Male,248,731,Yes,Diseased
9/12/2019,10,7am-10am,782,169,Zachary,Male,No,Spec,29.5,43,659,0.065250379,Yes,,Male,248,731,Yes,Diseased
29/01/2020,10,1pm-3pm,777,180,Zachary,Male,No,Pground,32.3,43,659,0.065250379,Yes,,Male,248,731,Yes,Diseased
22/03/2023,13,7am-10am,765,136,Crampton,Male,Yes,Spec,22.1,43,1439,0.029881862,No,Yes,Male,260,600,Yes,Diseased
13/12/2022,13,1pm-3pm,784,172,Darius,Male,Yes,Spec,28.7,24,706,0.033994334,No,Yes,Male,250,870,Yes,Diseased
15/12/2022,13,1pm-3pm,780,170,Darius,Male,Yes,Spec,31.7,24,706,0.033994334,No,Yes,Male,250,870,Yes,Diseased
22/12/2022,13,1pm-3pm,777,156,Darius,Male,Yes,Spec,33.2,24,706,0.033994334,No,Yes,Male,250,870,Yes,Diseased
11/01/2023,13,7am-10am,785,153,Darius,Male,Yes,Spec,33.3,24,706,0.033994334,No,Yes,Male,250,870,Yes,Diseased
19/01/2023,13,1pm-3pm,785,164,Darius,Male,Yes,Spec,29.8,24,706,0.033994334,No,Yes,Male,250,870,Yes,Diseased
15/03/2023,13,1pm-3pm,793,156,Darius,Male,Yes,Spec,35.8,24,706,0.033994334,No,Yes,Male,250,870,Yes,Diseased
24/03/2023,13,1pm-3pm,786,169,Darius,Male,Yes,Spec,34.1,24,706,0.033994334,No,Yes,Male,250,870,Yes,Diseased
5/04/2023,13,1pm-3pm,767,168,Goblin,Female,Yes,Spec,34.5,15,317,0.047318612,No,Yes,Female,205,560,Yes,Diseased
26/05/2021,11,10am-1pm,738,49,Magnolia,Male,Yes,Lake,19,21,709,0.029619182,No,Yes,Male,232,674,Yes,Diseased
4/06/2021,11,10am-1pm,771,134,Pixie,Female,Yes,Spec,771,39,402,0.097014925,No,Yes,Female,187,286,Yes,Diseased
22/03/2023,13,7am-10am,752,84,Thing,Female,Yes,Lake,22.2,24,267,0.08988764,No,Yes,Female,200,320,Yes,Diseased
2/03/2023,13,7am-10am,772,165,AlyssaEdwards,Male,Yes,Spec,23.9,21,675,0.031111111,Yes,Yes,Male,230,530,Yes,Diseased
9/03/2023,13,7am-10am,780,169,AlyssaEdwards,Male,Yes,Spec,25.8,21,675,0.031111111,Yes,Yes,Male,230,530,Yes,Diseased
9/03/2023,13,1pm-3pm,778,175,AlyssaEdwards,Male,Yes,Spec,27.2,21,675,0.031111111,Yes,Yes,Male,230,530,Yes,Diseased
10/03/2023,13,7am-10am,779,170,AlyssaEdwards,Male,Yes,Spec,23.3,21,675,0.031111111,Yes,Yes,Male,230,530,Yes,Diseased
5/04/2023,13,1pm-3pm,782,170,AlyssaEdwards,Male,Yes,Spec,28.3,21,675,0.031111111,Yes,Yes,Male,230,530,Yes,Diseased
12/04/2023,13,7am-10am,766,147,AlyssaEdwards,Male,Yes,Spec,16.4,21,675,0.031111111,Yes,Yes,Male,230,530,Yes,Diseased
5/12/2022,13,1pm-3pm,776,143,Arrow,Male,Yes,Spec,33.3,21,452,0.046460177,Yes,Yes,Male,235,640,Yes,Diseased
9/01/2023,13,1pm-3pm,777,143,Arrow,Male,Yes,Spec,35.6,21,452,0.046460177,Yes,Yes,Male,235,640,Yes,Diseased
11/01/2023,13,1pm-3pm,778,144,Arrow,Male,Yes,Spec,34.3,21,452,0.046460177,Yes,Yes,Male,235,640,Yes,Diseased
16/01/2023,13,1pm-3pm,777,143,Arrow,Male,Yes,Spec,24.1,21,452,0.046460177,Yes,Yes,Male,235,640,Yes,Diseased
23/01/2023,13,1pm-3pm,779,144,Arrow,Male,Yes,Spec,33.1,21,452,0.046460177,Yes,Yes,Male,235,640,Yes,Diseased
21/02/2023,13,7am-10am,776,143,Arrow,Male,Yes,Spec,22.2,21,452,0.046460177,Yes,Yes,Male,235,640,Yes,Diseased
22/02/2023,13,7am-10am,777,143,Arrow,Male,Yes,Spec,17.7,21,452,0.046460177,Yes,Yes,Male,235,640,Yes,Diseased
22/02/2023,13,1pm-3pm,779,141,Arrow,Male,Yes,Spec,29.1,21,452,0.046460177,Yes,Yes,Male,235,640,Yes,Diseased
2/03/2023,13,7am-10am,776,143,Arrow,Male,Yes,Spec,22.2,21,452,0.046460177,Yes,Yes,Male,235,640,Yes,Diseased
2/03/2023,13,1pm-3pm,777,142,Arrow,Male,Yes,Spec,33.8,21,452,0.046460177,Yes,Yes,Male,235,640,Yes,Diseased
6/03/2023,13,7am-10am,776,142,Arrow,Male,Yes,Spec,30.5,21,452,0.046460177,Yes,Yes,Male,235,640,Yes,Diseased
7/03/2023,13,7am-10am,777,143,Arrow,Male,Yes,Spec,28.5,21,452,0.046460177,Yes,Yes,Male,235,640,Yes,Diseased
9/03/2023,13,7am-10am,778,143,Arrow,Male,Yes,Spec,29.3,21,452,0.046460177,Yes,Yes,Male,235,640,Yes,Diseased
30/03/2023,13,1pm-3pm,781,138,Arrow,Male,Yes,Spec,30.3,21,452,0.046460177,Yes,Yes,Male,235,640,Yes,Diseased
26/09/2022,13,1pm-3pm,783,116,Claudius,Male,Yes,Lake,29.1,24,488,0.049180328,Yes,Yes,Male,245,750,Yes,Diseased
28/11/2022,13,1pm-3pm,784,118,Claudius,Male,Yes,Lake,29.2,24,488,0.049180328,Yes,Yes,Male,245,750,Yes,Diseased
5/12/2022,13,1pm-3pm,782,116,Claudius,Male,Yes,Lake,29.9,24,488,0.049180328,Yes,Yes,Male,245,750,Yes,Diseased
22/12/2022,13,1pm-3pm,775,117,Claudius,Male,Yes,Lake,31.4,24,488,0.049180328,Yes,Yes,Male,245,750,Yes,Diseased
19/01/2023,13,1pm-3pm,783,113,Claudius,Male,Yes,Lake,32.8,24,488,0.049180328,Yes,Yes,Male,245,750,Yes,Diseased
3/12/2021,12,1pm-3pm,734,135,Coin,Male,Yes,Pground,24.8,33,1038,0.031791908,Yes,Yes,Male,200,300,Yes,Diseased
4/09/2020,11,7am-10am,772,169,Coralie,Female,Yes,Spec,25.1,23,327,0.070336391,Yes,Yes,Female,169,245,Yes,Diseased
22/09/2020,11,1pm-3pm,769,167,Coralie,Female,Yes,Spec,31,23,327,0.070336391,Yes,Yes,Female,169,245,Yes,Diseased
15/10/2020,11,7am-10am,772,171,Coralie,Female,Yes,Spec,29.4,23,327,0.070336391,Yes,Yes,Female,169,245,Yes,Diseased
29/10/2020,11,7am-10am,767,168,Coralie,Female,Yes,Spec,24.7,23,327,0.070336391,Yes,Yes,Female,169,245,Yes,Diseased
12/11/2020,11,7am-10am,770,170,Coralie,Female,Yes,Spec,26.5,23,327,0.070336391,Yes,Yes,Female,169,245,Yes,Diseased
9/12/2020,11,1pm-3pm,769,168,Coralie,Female,Yes,Spec,31.9,23,327,0.070336391,Yes,Yes,Female,169,245,Yes,Diseased
23/12/2020,11,1pm-3pm,750,161,Coralie,Female,Yes,Pground,32.1,23,327,0.070336391,Yes,Yes,Female,169,245,Yes,Diseased
4/01/2021,11,1pm-3pm,770,180,Coralie,Female,Yes,Pground,33.3,23,327,0.070336391,Yes,Yes,Female,169,245,Yes,Diseased
27/01/2021,11,1pm-3pm,771,169,Coralie,Female,Yes,Spec,31.8,23,327,0.070336391,Yes,Yes,Female,169,245,Yes,Diseased
13/11/2021,12,1pm-3pm,766,166,Coralie,Female,Yes,Spec,33.9,28,344,0.081395349,Yes,Yes,Female,184,290,Yes,Diseased
18/11/2021,12,7am-10am,763,168,Coralie,Female,Yes,Spec,26,28,344,0.081395349,Yes,Yes,Female,184,290,Yes,Diseased
24/11/2021,12,7am-10am,767,167,Coralie,Female,Yes,Spec,24.9,28,344,0.081395349,Yes,Yes,Female,184,290,Yes,Diseased
29/11/2021,12,1pm-3pm,772,169,Coralie,Female,Yes,Pground,32.1,28,344,0.081395349,Yes,Yes,Female,184,290,Yes,Diseased
3/12/2021,12,1pm-3pm,767,166,Coralie,Female,Yes,Spec,30.1,28,344,0.081395349,Yes,Yes,Female,184,290,Yes,Diseased
6/12/2021,12,1pm-3pm,765,168,Coralie,Female,Yes,Spec,31.8,28,344,0.081395349,Yes,Yes,Female,184,290,Yes,Diseased
13/12/2021,12,7am-10am,768,169,Coralie,Female,Yes,Spec,26.6,28,344,0.081395349,Yes,Yes,Female,184,290,Yes,Diseased
29/12/2021,12,7am-10am,772,167,Coralie,Female,Yes,Spec,27.7,28,344,0.081395349,Yes,Yes,Female,184,290,Yes,Diseased
29/12/2021,12,1pm-3pm,773,168,Coralie,Female,Yes,Spec,29.5,28,344,0.081395349,Yes,Yes,Female,184,290,Yes,Diseased
3/01/2022,12,7am-10am,768,169,Coralie,Female,Yes,Spec,32.3,28,344,0.081395349,Yes,Yes,Female,184,290,Yes,Diseased
3/01/2022,12,1pm-3pm,767,164,Coralie,Female,Yes,Spec,31.8,28,344,0.081395349,Yes,Yes,Female,184,290,Yes,Diseased
13/01/2022,12,7am-10am,771,170,Coralie,Female,Yes,Spec,28.6,28,344,0.081395349,Yes,Yes,Female,184,290,Yes,Diseased
17/01/2022,12,7am-10am,767,166,Coralie,Female,Yes,Spec,27.5,28,344,0.081395349,Yes,Yes,Female,184,290,Yes,Diseased
19/01/2022,12,7am-10am,770,168,Coralie,Female,Yes,Spec,30.8,28,344,0.081395349,Yes,Yes,Female,184,290,Yes,Diseased
26/01/2022,12,7am-10am,766,162,Coralie,Female,Yes,Spec,22.2,28,344,0.081395349,Yes,Yes,Female,184,290,Yes,Diseased
1/02/2022,12,7am-10am,768,171,Coralie,Female,Yes,Spec,33.1,28,344,0.081395349,Yes,Yes,Female,184,290,Yes,Diseased
1/02/2022,12,1pm-3pm,736,165,Coralie,Female,Yes,Pground,34,28,344,0.081395349,Yes,Yes,Female,184,290,Yes,Diseased
5/02/2022,12,1pm-3pm,770,169,Coralie,Female,Yes,Spec,29.9,28,344,0.081395349,Yes,Yes,Female,184,290,Yes,Diseased
13/02/2022,12,1pm-3pm,771,172,Coralie,Female,Yes,Spec,32.3,28,344,0.081395349,Yes,Yes,Female,184,290,Yes,Diseased
18/02/2022,12,1pm-3pm,771,168,Coralie,Female,Yes,Spec,32.4,28,344,0.081395349,Yes,Yes,Female,184,290,Yes,Diseased
2/03/2022,12,7am-10am,770,170,Coralie,Female,Yes,Spec,28.7,28,344,0.081395349,Yes,Yes,Female,184,290,Yes,Diseased
2/03/2022,12,1pm-3pm,771,169,Coralie,Female,Yes,Spec,28.5,28,344,0.081395349,Yes,Yes,Female,184,290,Yes,Diseased
10/03/2022,12,1pm-3pm,762,165,Coralie,Female,Yes,Spec,27,28,344,0.081395349,Yes,Yes,Female,184,290,Yes,Diseased
19/03/2022,12,1pm-3pm,765,166,Coralie,Female,Yes,Spec,30.9,28,344,0.081395349,Yes,Yes,Female,184,290,Yes,Diseased
30/09/2022,13,1pm-3pm,770,169,Coralie,Female,Yes,Spec,23.8,14,280,0.05,Yes,Yes,Female,190,260,Yes,Diseased
13/12/2022,13,1pm-3pm,771,165,Coralie,Female,Yes,Spec,32.5,14,280,0.05,Yes,Yes,Female,190,260,Yes,Diseased
16/01/2023,13,1pm-3pm,759,161,Coralie,Female,Yes,Spec,24.2,14,280,0.05,Yes,Yes,Female,190,260,Yes,Diseased
19/01/2023,13,1pm-3pm,771,170,Coralie,Female,Yes,Spec,31.4,14,280,0.05,Yes,Yes,Female,190,260,Yes,Diseased
8/02/2023,13,7am-10am,768,170,Coralie,Female,Yes,Spec,23.3,14,280,0.05,Yes,Yes,Female,190,260,Yes,Diseased
1/03/2023,13,7am-10am,771,166,Coralie,Female,Yes,Spec,34.5,14,280,0.05,Yes,Yes,Female,190,260,Yes,Diseased
1/03/2023,13,1pm-3pm,772,169,Coralie,Female,Yes,Spec,31.2,14,280,0.05,Yes,Yes,Female,190,260,Yes,Diseased
2/03/2023,13,7am-10am,770,170,Coralie,Female,Yes,Spec,19.8,14,280,0.05,Yes,Yes,Female,190,260,Yes,Diseased
6/03/2023,13,7am-10am,769,170,Coralie,Female,Yes,Spec,31.8,14,280,0.05,Yes,Yes,Female,190,260,Yes,Diseased
7/03/2023,13,7am-10am,770,168,Coralie,Female,Yes,Spec,33.1,14,280,0.05,Yes,Yes,Female,190,260,Yes,Diseased
10/03/2023,13,7am-10am,767,165,Coralie,Female,Yes,Spec,25.7,14,280,0.05,Yes,Yes,Female,190,260,Yes,Diseased
14/03/2023,13,7am-10am,769,172,Coralie,Female,Yes,Spec,37.5,14,280,0.05,Yes,Yes,Female,190,260,Yes,Diseased
16/03/2023,13,7am-10am,770,167,Coralie,Female,Yes,Spec,22.4,14,280,0.05,Yes,Yes,Female,190,260,Yes,Diseased
23/03/2023,13,7am-10am,770,169,Coralie,Female,Yes,Spec,30.3,14,280,0.05,Yes,Yes,Female,190,260,Yes,Diseased
22/09/2020,11,1pm-3pm,782,141,Cozmo,Male,Yes,Spec,31.6,35,744,0.047043011,Yes,Yes,Male,284,714,Yes,Diseased
25/09/2020,11,1pm-3pm,785,153,Cozmo,Male,Yes,Spec,30.7,35,744,0.047043011,Yes,Yes,Male,284,714,Yes,Diseased
23/12/2020,11,1pm-3pm,781,159,Cozmo,Male,Yes,Spec,33.7,35,744,0.047043011,Yes,Yes,Male,284,714,Yes,Diseased
27/01/2021,11,7am-10am,777,138,Cozmo,Male,Yes,Spec,28.8,35,744,0.047043011,Yes,Yes,Male,284,714,Yes,Diseased
4/03/2021,11,7am-10am,777,143,Cozmo,Male,Yes,Spec,22.2,35,744,0.047043011,Yes,Yes,Male,284,714,Yes,Diseased
13/11/2021,12,1pm-3pm,764,151,Cozmo,Male,Yes,Spec,28.6,59,463,0.127429806,Yes,Yes,Male,252,605,Yes,Diseased
29/12/2021,12,7am-10am,770,150,Cozmo,Male,Yes,Spec,26.6,59,463,0.127429806,Yes,Yes,Male,252,605,Yes,Diseased
24/01/2022,12,7am-10am,763,144,Cozmo,Male,Yes,Spec,27.8,59,463,0.127429806,Yes,Yes,Male,252,605,Yes,Diseased
7/02/2022,12,7am-10am,764,153,Cozmo,Male,Yes,Spec,25.8,59,463,0.127429806,Yes,Yes,Male,252,605,Yes,Diseased
26/07/2022,12,10am-1pm,770,151,Cozmo,Male,Yes,Spec,10.9,59,463,0.127429806,Yes,Yes,Male,252,605,Yes,Diseased
4/09/2020,11,7am-10am,762,151,Dan,Male,Yes,Spec,26.6,40,306,0.130718954,Yes,No,Male,259,712,Yes,Diseased
8/09/2020,11,7am-10am,760,155,Dan,Male,Yes,Spec,18,40,306,0.130718954,Yes,No,Male,259,712,Yes,Diseased
15/09/2020,11,7am-10am,761,153,Dan,Male,Yes,Spec,30,40,306,0.130718954,Yes,No,Male,259,712,Yes,Diseased
15/09/2020,11,1pm-3pm,761,154,Dan,Male,Yes,Spec,36.4,40,306,0.130718954,Yes,No,Male,259,712,Yes,Diseased
17/09/2020,11,7am-10am,769,155,Dan,Male,Yes,Spec,30.2,40,306,0.130718954,Yes,No,Male,259,712,Yes,Diseased
25/09/2020,11,1pm-3pm,765,153,Dan,Male,Yes,Spec,32.3,40,306,0.130718954,Yes,No,Male,259,712,Yes,Diseased
20/10/2020,11,1pm-3pm,767,154,Dan,Male,Yes,Spec,35.2,40,306,0.130718954,Yes,No,Male,259,712,Yes,Diseased
22/10/2020,11,7am-10am,767,152,Dan,Male,Yes,Spec,28.9,40,306,0.130718954,Yes,No,Male,259,712,Yes,Diseased
29/10/2020,11,7am-10am,762,153,Dan,Male,Yes,Spec,25,40,306,0.130718954,Yes,No,Male,259,712,Yes,Diseased
30/10/2020,11,7am-10am,766,153,Dan,Male,Yes,Spec,34.3,40,306,0.130718954,Yes,No,Male,259,712,Yes,Diseased
3/11/2020,11,7am-10am,762,151,Dan,Male,Yes,Spec,24.8,40,306,0.130718954,Yes,No,Male,259,712,Yes,Diseased
23/12/2020,11,1pm-3pm,755,159,Dan,Male,Yes,Spec,32.1,40,306,0.130718954,Yes,No,Male,259,712,Yes,Diseased
5/12/2022,13,1pm-3pm,756,90,December,Male,Yes,Lake,30.9,29,437,0.066361556,Yes,Yes,Male,252,800,Yes,Diseased
9/03/2023,13,1pm-3pm,754,84,December,Male,Yes,Lake,25.5,29,437,0.066361556,Yes,Yes,Male,252,800,Yes,Diseased
15/10/2021,12,7am-10am,754,128,Dinoso,Male,Yes,Spec,23.8,43,490,0.087755102,Yes,Yes,Male,266,755,Yes,Diseased
29/10/2021,12,7am-10am,752,137,Dinoso,Male,Yes,Spec,23.7,43,490,0.087755102,Yes,Yes,Male,266,755,Yes,Diseased
18/02/2022,12,7am-10am,750,132,Dinoso,Male,Yes,Spec,27.6,43,490,0.087755102,Yes,Yes,Male,266,755,Yes,Diseased
11/03/2022,12,1pm-3pm,755,130,Dinoso,Male,Yes,Spec,30.4,43,490,0.087755102,Yes,Yes,Male,266,755,Yes,Diseased
22/09/2020,11,1pm-3pm,761,151,Everett,Male,Yes,Spec,31,43,705,0.060992908,Yes,Yes,Male,234,778,Yes,Diseased
15/10/2020,11,7am-10am,753,135,Everett,Male,Yes,Spec,14.8,43,705,0.060992908,Yes,Yes,Male,234,778,Yes,Diseased
26/05/2021,11,10am-1pm,759,140,Everett,Male,Yes,Spec,22.3,43,705,0.060992908,Yes,Yes,Male,234,778,Yes,Diseased
4/06/2021,11,10am-1pm,764,144,Everett,Male,Yes,Spec,24.1,43,705,0.060992908,Yes,Yes,Male,234,778,Yes,Diseased
21/06/2021,11,10am-1pm,766,144,Everett,Male,Yes,Spec,32.2,43,705,0.060992908,Yes,Yes,Male,234,778,Yes,Diseased
29/01/2020,10,7am-10am,766,136,Hakuna,Female,Yes,Spec,28.1,40,519,0.077071291,Yes,Yes,Female,197,148,Yes,Diseased
21/02/2023,13,7am-10am,748,119,Hazelnut,Female,Yes,Spec,27.6,7,269,0.026022305,Yes,Yes,Female,198,250,Yes,Diseased
22/02/2023,13,7am-10am,744,119,Hazelnut,Female,Yes,Spec,15.5,7,269,0.026022305,Yes,Yes,Female,198,250,Yes,Diseased
2/03/2023,13,7am-10am,747,122,Hazelnut,Female,Yes,Spec,23,7,269,0.026022305,Yes,Yes,Female,198,250,Yes,Diseased
23/03/2023,13,7am-10am,748,120,Hazelnut,Female,Yes,Spec,27.1,7,269,0.026022305,Yes,Yes,Female,198,250,Yes,Diseased
23/03/2023,13,7am-10am,793,162,Juanita,Female,Yes,Spec,26,6,342,0.01754386,Yes,Yes,Female,170,240,Yes,Diseased
8/09/2021,12,7am-10am,768,175,Juno,Female,Yes,Pground,30.1,18,388,0.046391753,Yes,Yes,Female,205,280,Yes,Diseased
12/10/2021,12,1pm-3pm,760,170,Juno,Female,Yes,Pground,23.1,18,388,0.046391753,Yes,Yes,Female,205,280,Yes,Diseased
29/10/2021,12,1pm-3pm,763,169,Juno,Female,Yes,Pground,22,18,388,0.046391753,Yes,Yes,Female,205,280,Yes,Diseased
1/11/2021,12,7am-10am,762,160,Juno,Female,Yes,Pground,24.4,18,388,0.046391753,Yes,Yes,Female,205,280,Yes,Diseased
13/11/2021,12,7am-10am,765,165,Juno,Female,Yes,Spec,27.7,18,388,0.046391753,Yes,Yes,Female,205,280,Yes,Diseased
13/11/2021,12,1pm-3pm,762,169,Juno,Female,Yes,Pground,28.7,18,388,0.046391753,Yes,Yes,Female,205,280,Yes,Diseased
18/11/2021,12,7am-10am,763,169,Juno,Female,Yes,Pground,30.7,18,388,0.046391753,Yes,Yes,Female,205,280,Yes,Diseased
18/11/2021,12,1pm-3pm,760,171,Juno,Female,Yes,Pground,25.1,18,388,0.046391753,Yes,Yes,Female,205,280,Yes,Diseased
24/11/2021,12,1pm-3pm,759,176,Juno,Female,Yes,Pground,26.2,18,388,0.046391753,Yes,Yes,Female,205,280,Yes,Diseased
3/12/2021,12,1pm-3pm,760,164,Juno,Female,Yes,Pground,30.5,18,388,0.046391753,Yes,Yes,Female,205,280,Yes,Diseased
6/12/2021,12,7am-10am,763,166,Juno,Female,Yes,Pground,29.4,18,388,0.046391753,Yes,Yes,Female,205,280,Yes,Diseased
6/12/2021,12,1pm-3pm,763,176,Juno,Female,Yes,Pground,29.7,18,388,0.046391753,Yes,Yes,Female,205,280,Yes,Diseased
21/12/2021,12,1pm-3pm,755,176,Juno,Female,Yes,Pground,27.7,18,388,0.046391753,Yes,Yes,Female,205,280,Yes,Diseased
22/12/2021,12,7am-10am,761,167,Juno,Female,Yes,Pground,37,18,388,0.046391753,Yes,Yes,Female,205,280,Yes,Diseased
26/09/2022,13,1pm-3pm,729,127,Kalel,Male,Yes,Pground,22.3,7,503,0.013916501,Yes,Yes,Male,240,620,Yes,Diseased
4/09/2020,11,7am-10am,765,146,Kronk,Male,Yes,Spec,35.5,33,293,0.112627986,Yes,Yes,Male,234,612,Yes,Diseased
8/09/2020,11,7am-10am,764,145,Kronk,Male,Yes,Spec,32.7,33,293,0.112627986,Yes,Yes,Male,234,612,Yes,Diseased
8/09/2020,11,1pm-3pm,766,151,Kronk,Male,Yes,Spec,29.2,33,293,0.112627986,Yes,Yes,Male,234,612,Yes,Diseased
17/09/2020,11,7am-10am,764,144,Kronk,Male,Yes,Spec,22.5,33,293,0.112627986,Yes,Yes,Male,234,612,Yes,Diseased
13/10/2020,11,1pm-3pm,765,146,Kronk,Male,Yes,Spec,32.5,33,293,0.112627986,Yes,Yes,Male,234,612,Yes,Diseased
15/10/2020,11,7am-10am,764,146,Kronk,Male,Yes,Spec,29,33,293,0.112627986,Yes,Yes,Male,234,612,Yes,Diseased
9/12/2020,11,1pm-3pm,766,146,Kronk,Male,Yes,Spec,31.1,33,293,0.112627986,Yes,Yes,Male,234,612,Yes,Diseased
18/12/2020,11,7am-10am,765,145,Kronk,Male,Yes,Spec,32.7,33,293,0.112627986,Yes,Yes,Male,234,612,Yes,Diseased
23/12/2020,11,1pm-3pm,764,151,Kronk,Male,Yes,Spec,33,33,293,0.112627986,Yes,Yes,Male,234,612,Yes,Diseased
20/01/2021,11,7am-10am,764,143,Kronk,Male,Yes,Spec,36.1,33,293,0.112627986,Yes,Yes,Male,234,612,Yes,Diseased
22/01/2021,11,7am-10am,764,145,Kronk,Male,Yes,Spec,29.2,33,293,0.112627986,Yes,Yes,Male,234,612,Yes,Diseased
5/02/2021,11,7am-10am,765,144,Kronk,Male,Yes,Spec,29.8,33,293,0.112627986,Yes,Yes,Male,234,612,Yes,Diseased
12/02/2021,11,7am-10am,763,144,Kronk,Male,Yes,Spec,28.3,33,293,0.112627986,Yes,Yes,Male,234,612,Yes,Diseased
12/09/2022,13,1pm-3pm,758,158,Logan,Male,Yes,Spec,19.3,53,1141,0.046450482,Yes,Yes,Male,250,690,Yes,Diseased
3/11/2022,13,1pm-3pm,776,168,Logan,Male,Yes,Spec,33.2,53,1141,0.046450482,Yes,Yes,Male,250,690,Yes,Diseased
9/03/2023,13,7am-10am,764,142,Logan,Male,Yes,Spec,28.7,53,1141,0.046450482,Yes,Yes,Male,250,690,Yes,Diseased
30/03/2023,13,1pm-3pm,752,165,Logan,Male,Yes,Pground,26.8,53,1141,0.046450482,Yes,Yes,Male,250,690,Yes,Diseased
5/04/2023,13,1pm-3pm,767,150,Logan,Male,Yes,Spec,22.6,53,1141,0.046450482,Yes,Yes,Male,250,690,Yes,Diseased
22/02/2023,13,7am-10am,743,93,Luigi,Male,Yes,Arid,20.6,17,442,0.038461538,Yes,Yes,Male,233,710,Yes,Diseased
23/12/2020,11,1pm-3pm,758,173,Mimi,Female,Yes,Pground,28.3,25,404,0.061881188,Yes,Yes,Female,161,234,Yes,Diseased
4/01/2021,11,7am-10am,760,174,Mimi,Female,Yes,Pground,32.4,25,404,0.061881188,Yes,Yes,Female,161,234,Yes,Diseased
4/02/2021,11,1pm-3pm,761,167,Mimi,Female,Yes,Pground,31,25,404,0.061881188,Yes,Yes,Female,161,234,Yes,Diseased
18/11/2021,12,7am-10am,754,166,Mimi,Female,Yes,Pground,32.7,18,311,0.057877814,Yes,Yes,Female,181,260,Yes,Diseased
6/12/2021,12,7am-10am,760,165,Mimi,Female,Yes,Pground,28.5,18,311,0.057877814,Yes,Yes,Female,181,260,Yes,Diseased
5/02/2022,12,7am-10am,759,165,Mimi,Female,Yes,Pground,24.8,18,311,0.057877814,Yes,Yes,Female,181,260,Yes,Diseased
4/09/2020,11,7am-10am,768,140,Minerva,Female,Yes,Spec,28.5,25,295,0.084745763,Yes,Yes,Female,192,305,Yes,Diseased
8/09/2020,11,7am-10am,771,137,Minerva,Female,Yes,Spec,31.4,25,295,0.084745763,Yes,Yes,Female,192,305,Yes,Diseased
8/09/2020,11,1pm-3pm,769,138,Minerva,Female,Yes,Spec,30.2,25,295,0.084745763,Yes,Yes,Female,192,305,Yes,Diseased
15/09/2020,11,7am-10am,771,135,Minerva,Female,Yes,Spec,36.8,25,295,0.084745763,Yes,Yes,Female,192,305,Yes,Diseased
30/10/2020,11,7am-10am,766,140,Minerva,Female,Yes,Spec,30,25,295,0.084745763,Yes,Yes,Female,192,305,Yes,Diseased
3/11/2020,11,7am-10am,768,138,Minerva,Female,Yes,Spec,29.3,25,295,0.084745763,Yes,Yes,Female,192,305,Yes,Diseased
12/11/2020,11,7am-10am,767,141,Minerva,Female,Yes,Spec,32.6,25,295,0.084745763,Yes,Yes,Female,192,305,Yes,Diseased
16/11/2020,11,7am-10am,765,138,Minerva,Female,Yes,Spec,32,25,295,0.084745763,Yes,Yes,Female,192,305,Yes,Diseased
24/11/2020,11,1pm-3pm,774,138,Minerva,Female,Yes,Spec,33,25,295,0.084745763,Yes,Yes,Female,192,305,Yes,Diseased
18/12/2020,11,7am-10am,769,139,Minerva,Female,Yes,Spec,30.8,25,295,0.084745763,Yes,Yes,Female,192,305,Yes,Diseased
4/02/2021,11,1pm-3pm,767,141,Minerva,Female,Yes,Spec,27.8,25,295,0.084745763,Yes,Yes,Female,192,305,Yes,Diseased
18/01/2022,12,1pm-3pm,755,153,Minerva,Female,Yes,Spec,33.2,44,477,0.092243187,Yes,Yes,Female,210,290,Yes,Diseased
26/07/2022,12,10am-1pm,772,137,Minerva,Female,Yes,Spec,28,44,477,0.092243187,Yes,Yes,Female,210,290,Yes,Diseased
19/03/2022,12,1pm-3pm,782,153,Minnie,Female,Yes,Spec,31.6,28,380,0.073684211,Yes,Yes,Female,192,30,Yes,Diseased
15/09/2022,13,7am-10am,780,144,Minnie,Female,Yes,Spec,15.4,9,248,0.036290323,Yes,Yes,Female,175,300,Yes,Diseased
28/11/2022,13,7am-10am,781,144,Minnie,Female,Yes,Spec,21.6,9,248,0.036290323,Yes,Yes,Female,175,300,Yes,Diseased
